instance,profile,policy,stream,K,decision,margin_sign,gamma_slope,gamma_delivery_route,gamma_best_found,gamma_lower_bound_l2,gamma_slope_over_delivery,gamma_slope_over_best,gamma_best_over_lower_bound,delta,R,chi,kappa,R_over_delta,zeta,B_align,B_kappa,nu,decision_slack_norm,D_align,best_search_starts,best_search_spread
CON3-0,moderate,SAA,search_sampled,13,certified_feasible,1.0,118689.12074646451,199723.9996336135,99743.89657422123,72092.92434274135,0.5942656914752129,1.1899386811918442,1.3835462700891799,101810.68590591742,201576.86105463703,2.5561529570063115,-0.8992865945242993,1.9799185052236352,0.7471957607487492,2.556152957006311,4.45626857239631,2.5833453888804536,1.5833453888799942,0.854081418544638,9.0,90437.80694256534
CON3-0,moderate,SAA,search_sampled,13,certified_feasible,1.0,122801.38930641269,208774.91969597043,103825.46291699573,74212.78859729384,0.5881999115853708,1.1827675587113677,1.3990238728312887,102912.66394074545,210093.04968062515,2.548877625808957,-0.9169208868325464,2.041469355040615,0.7466934281212257,2.548877625808955,4.906469142390353,1.493172569134443,0.4931725691339845,0.870456762941574,9.0,99602.40659860849
CON3-0,moderate,SAA,search_sampled,17,ambiguous,1.0,122530.17778080296,178229.97381666777,102242.67460346506,75151.04192235119,0.6874835649521043,1.1984250045885474,1.360495769428,122530.17778080299,204960.7366200331,2.6727367929449355,-0.8773608938217777,1.6727367929449348,0.7193722789963882,2.8773046794040957,4.038317951309143,0.6515432786706579,-0.3484567213298136,0.8911625356529913,9.0,141757.65288889827
CON3-0,moderate,SAA,search_sampled,17,ambiguous,1.0,122530.17778080296,178229.97381666777,102242.67460346506,76565.17715657533,0.6874835649521043,1.1984250045885474,1.335367831702125,122530.17778080299,204960.7366200331,2.6727367929449355,-0.8773608938217777,1.6727367929449348,0.7193722789963882,2.8773046794040957,4.038317951309143,0.6515432786706579,-0.3484567213298136,0.8911625356529913,9.0,141652.24080143118
CON3-0,moderate,SAA,search_sampled,17,ambiguous,1.0,122530.17778080296,178229.97381666774,102242.67460346506,78015.84624064491,0.6874835649521044,1.1984250045885474,1.3105372758258742,122530.17778080299,204960.7366200331,2.6727367929449355,-0.8773608938217777,1.6727367929449348,0.7193722789963882,2.8773046794040957,4.038317951309143,0.6515432786706579,-0.3484567213298136,0.8911625356529913,9.0,141642.7015232279
CON3-0,moderate,SAA,search_sampled,9,certified_feasible,1.0,72335.9794631608,90966.00410854777,64644.92042152569,47359.74621892431,0.7951979442434761,1.1189739115074246,1.3649760731972518,72335.9794631608,129046.31984334113,2.783985242213548,-0.912936630129817,1.7839852422135478,0.9700129238974199,2.894223905114776,4.792887788476606,15.085264959218987,14.085264959218398,0.8732109660255452,9.0,30556.705474634524
CON3-0,moderate,SAA,search_sampled,18,ambiguous,1.0,123267.32208643845,182932.2739330841,104739.23932854728,75511.7380735206,0.673841304413726,1.1768972438282854,1.3870590453972849,123267.32208643842,209802.05238111492,2.7020086818629507,-0.8813147255726832,1.7020086818629512,0.7120560688655538,2.8532077144932027,4.10503230005385,0.168863733838581,-0.8311362661618945,0.8948227634252293,9.0,146208.44522694033
CON3-0,moderate,SAA,search_sampled,18,ambiguous,1.0,123267.32208643845,182932.27393308413,104739.23932854728,75044.06253767399,0.6738413044137259,1.1768972438282854,1.395703214707567,123267.32208643842,209802.05238111492,2.7020086818629507,-0.8813147255726832,1.7020086818629512,0.7120560688655537,2.8532077144932027,4.10503230005385,0.168863733838581,-0.8311362661618945,0.8948227634252293,9.0,146202.50269452063
CON3-0,moderate,SAA,search_sampled,10,certified_feasible,1.0,77906.35774332784,105495.34029916587,68889.21389492758,50584.136365681414,0.7384815056513339,1.1308934060730254,1.3618738767608014,76328.17799330557,136579.56671120363,2.732867391977946,-0.8830119293339271,1.7893728148886572,0.8176066818573556,2.7328673919779467,4.134701945698144,10.886740930790232,9.886740930789639,0.8999751468628653,9.0,4087.866025873751
CON3-0,moderate,SAA,search_sampled,9,certified_feasible,1.0,96566.29058103601,138500.63361036647,80599.12625069734,57014.54540066639,0.6972263452071907,1.1981059233902118,1.4136590177873327,81183.40137565404,159284.16717755081,2.4901812745039686,-0.8752895610539758,1.9620287457593306,0.7746502741537409,2.490181274503968,4.004641041611345,5.264146646332546,4.264146646332015,0.9348819756405037,9.0,2951.854482445211
CON3-0,moderate,SAA,search_sampled,9,certified_feasible,1.0,96566.29058103601,138500.63361036647,80599.12625069742,55600.68577278685,0.6972263452071907,1.198105923390211,1.4496066933430842,81183.40137565404,159284.16717755081,2.4901812745039686,-0.8752895610539758,1.9620287457593306,0.7746502741537409,2.490181274503968,4.004641041611345,5.264146646332546,4.264146646332015,0.9348819756405037,9.0,2951.8544824451965
CON3-0,moderate,SAA,search_sampled,18,certified_infeasible,-1.0,127598.81003127982,190226.80203119552,107618.9223864881,77708.97669783914,0.6707719872741946,1.1856540392872421,1.3848969187298623,127598.8100312797,215884.2454139245,2.691898579312786,-0.9018864766819848,1.6918985793127885,0.676904997817111,2.989670148669729,4.514925223998193,1.1671929341431004,0.1671929341426217,0.9032894220215519,9.0,2989.2621632157534
CON3-0,moderate,SAA,search_sampled,18,certified_infeasible,-1.0,127598.81003127982,190226.80203119552,107618.9223864881,78496.89912245447,0.6707719872741946,1.1856540392872421,1.3709958430154487,127598.8100312797,215884.2454139245,2.691898579312786,-0.9018864766819848,1.6918985793127885,0.6769049978171111,2.989670148669729,4.514925223998193,1.279818315708626,0.27981831570814564,0.9032894220215519,9.0,3082.6799864965287
CON3-0,moderate,SAA,search_sampled,18,certified_infeasible,-1.0,127598.81003127982,190226.80203119552,107618.9223864881,78011.63859159742,0.6707719872741946,1.1856540392872421,1.379523931677544,127598.8100312797,215884.2454139245,2.691898579312786,-0.9018864766819848,1.6918985793127885,0.6769049978171111,2.989670148669729,4.514925223998193,1.279818315708626,0.27981831570814564,0.9032894220215519,9.0,2989.262163215899
CON3-0,moderate,SAA,search_sampled,10,certified_feasible,1.0,88503.92776414193,123372.40172285993,79382.72068179167,57837.72378332499,0.7173721718002581,1.1149016688268083,1.3725076902953477,76990.2053321138,156614.2818219542,2.6394815807114353,-0.938091695092731,2.0342104706223973,0.9180364500210985,2.6394815807114345,5.683822951462054,9.69497557095624,8.694975570955718,0.8941222558634183,9.0,58387.36495281452
CON3-0,moderate,SAA,search_sampled,14,ambiguous,-1.0,132146.64405513095,230025.28182653405,111841.78538439418,80049.931690214,0.5744874780972336,1.1815498438347534,1.3971502913607945,110350.29916488727,226510.8859291061,2.5491467263705654,-0.9205967749004286,2.0526531205017373,0.6931516518621984,2.5491467263705645,5.018754206480915,0.5485986944414812,-0.45140130555897334,0.8847260805058763,9.0,5432.9528623925435
CON3-0,moderate,SAA,search_sampled,14,ambiguous,-1.0,132146.644055131,230025.28182653405,111841.78538439414,81034.19058380296,0.5744874780972338,1.1815498438347543,1.3801802002172274,110350.29916488728,226510.8859291061,2.549146726370564,-0.9205967749004285,2.052653120501737,0.6931516518621984,2.5491467263705645,5.018754206480912,0.548598694441481,-0.45140130555897356,0.8847260805058763,9.0,121702.04758281985
CON3-0,moderate,SAA,search_sampled,18,certified_infeasible,-1.0,130321.0180536218,208054.32262028827,115550.76019817966,82878.02662499015,0.6263797666509701,1.1278248436454235,1.3942267317853552,128611.38772227976,231041.71978470212,2.75974752866801,-0.8907675747011544,1.7964328344206026,0.716458556673103,2.75974752866801,4.27896968439211,1.2481653613553223,0.2481653613548517,0.8995104792240761,9.0,160182.91562796975
CON3-0,moderate,SAA,search_sampled,18,ambiguous,-1.0,130321.0180536218,208054.32262028827,115550.76019817966,80981.21899468882,0.6263797666509701,1.1278248436454235,1.4268834383162112,128611.38772227976,231041.71978470215,2.7597475286680107,-0.8907675747011544,1.7964328344206029,0.7164585566731031,2.7597475286680098,4.27896968439211,0.7603449872234278,-0.23965501277703577,0.8995104792240761,9.0,153016.73528480486
CON3-0,moderate,SAA,search_sampled,10,certified_feasible,1.0,91584.6057744342,110962.81104357987,79661.46911199363,58821.06597212044,0.8253630645538078,1.1496725681229678,1.3543016909919818,91584.60577443424,160051.63639973238,2.74758230432227,-0.9160548678797179,1.7475823043222691,0.9651103319867927,2.976180154389089,4.881094763958129,9.082638762801876,8.082638762801368,0.8900380293948961,9.0,4412.984063750322
CON3-0,moderate,SAA,search_sampled,14,ambiguous,-1.0,131153.72342899622,215019.73987827907,113435.46682016258,84299.5237058782,0.6099613156598612,1.15619679722325,1.345624053772118,118127.70730386922,227438.61494670174,2.6348189987732455,-0.9022506546741632,1.9253621367732419,0.7062770086909526,2.6348189987732455,4.523327877689091,0.1984521697133951,-0.8015478302870578,0.8931172115079807,9.0,134671.7114497383
CON3-0,moderate,SAA,search_sampled,14,ambiguous,-1.0,131153.72342899628,215019.7398782791,113435.46682016265,81694.55403113841,0.6099613156598613,1.1561967972232499,1.3885315632780857,118127.7073038692,227438.61494670174,2.6348189987732438,-0.9022506546741632,1.9253621367732423,0.7062770086909526,2.634818998773245,4.523327877689091,0.44584617602100435,-0.554153823979452,0.8931172115079807,9.0,145490.4846628359
CON3-0,moderate,SAA,search_sampled,18,certified_infeasible,-1.0,127278.59870493141,190137.91531402207,112421.51810868287,82032.12101967745,0.6694014631154684,1.1321551322753491,1.3704572880873793,127278.59870493149,225351.64912964424,2.770538420619122,-0.9141241200352733,1.7705384206191206,0.7092818007573097,2.9239431420177815,4.825911992911994,1.3960056212128065,0.39600562121232324,0.9156255431681452,9.0,4538.106046121407
CON3-0,moderate,SAA,search_sampled,18,certified_infeasible,-1.0,127278.59870493141,190137.91531402213,112421.5181086828,80167.93867750667,0.6694014631154682,1.1321551322753498,1.4023251684307776,127278.59870493149,225351.64912964424,2.770538420619122,-0.9141241200352733,1.7705384206191206,0.7092818007573098,2.9239431420177815,4.825911992911994,1.4112328317452438,0.41123283174476033,0.9156255431681452,9.0,4538.106046121509
CON3-0,moderate,SAA,search_sampled,11,certified_feasible,1.0,98723.27750844375,128891.87763923011,91630.53111730864,63794.89439623353,0.7659387023965263,1.0774059290571472,1.4363301637931472,98723.2775084438,183557.73490279255,2.85931565012206,-0.950821009716778,1.8593156501220582,0.9081116522846269,2.978935592323385,6.3771288783781594,6.083065168014768,5.083065168014262,0.9121780979090619,9.0,12238.714350847149
CON3-0,moderate,SAA,search_sampled,11,certified_feasible,1.0,98723.2775084437,128891.87763923015,91630.5311173087,59634.88239522819,0.7659387023965256,1.077405929057146,1.5365257285162468,98723.27750844379,183557.73490279255,2.859315650122061,-0.9508210097167777,1.8593156501220585,0.9081116522846269,2.978935592323385,6.377128878378145,6.0830651680147705,5.083065168014264,0.9121780979090618,9.0,3552.293299277386
CON3-0,moderate,SAA,search_sampled,10,certified_feasible,1.0,138458.66591647046,193013.59733362796,114047.57009057324,75726.78909235007,0.717351874837822,1.2140431032990062,1.506039955708281,112554.11849436184,225164.42459299378,2.439128969299003,-0.8719631814959794,2.0004992052269763,0.917303672592455,2.4391289692990044,3.9522786903430407,1.901243788659391,0.9012437886589909,0.91240561038797,9.0,4380.508156088239
CON3-0,moderate,SAA,search_sampled,14,ambiguous,1.0,127705.203830177,215282.50326158124,111438.2235584317,82001.79277069919,0.5931982483267926,1.1459730759546418,1.3589730150174315,114334.38725120682,223729.51771576272,2.6472210593432712,-0.9151421351556829,1.9567999015396937,0.6873067372005314,2.647221059343273,4.854773222221537,0.1652288200842677,-0.8347711799161918,0.8925486357777838,9.0,136812.92448452263
CON3-0,moderate,SAA,search_sampled,14,ambiguous,-1.0,127705.203830177,215282.50326158124,111438.22355843162,79951.12750197112,0.5931982483267926,1.1459730759546425,1.3938292934728684,114334.38725120679,223729.51771576272,2.6472210593432712,-0.9151421351556832,1.9567999015396942,0.6873067372005316,2.6472210593432735,4.854773222221546,0.47992830366889355,-0.520071696331575,0.8925486357777838,9.0,139099.99428898242
CON3-0,moderate,SAA,search_sampled,18,certified_infeasible,-1.0,134572.0716561276,194043.9167508143,113519.01982649177,80667.27023363471,0.6935134783376964,1.1854583651428139,1.4072500469857143,134572.0716561277,227818.33380515262,2.692909464805577,-0.8903558390037227,1.692909464805575,0.7092511621429117,2.9185385723079067,4.2709279353103735,1.1116264422960345,0.11162644229557973,0.9022862822466916,9.0,4647.886818308805
CON3-0,moderate,SAA,search_sampled,18,certified_infeasible,-1.0,134572.0716561276,194043.91675081427,113519.0198264919,81076.213017841,0.6935134783376965,1.1854583651428126,1.4001519755432064,134572.0716561277,227818.33380515262,2.692909464805577,-0.890355839003723,1.692909464805575,0.7092511621429117,2.918538572307908,4.270927935310378,1.1116264422960345,0.11162644229557973,0.9022862822466916,9.0,4647.886818308543
CON3-0,moderate,SAA,search_sampled,11,certified_feasible,1.0,97612.89191996832,120557.06866955833,nan,58547.20691167181,0.8096820285795187,nan,nan,97612.89191996827,172496.27338131165,2.7671464290059076,-0.915542764583188,1.7671464290059087,0.96660507810111,2.938108453312991,4.866274095643018,7.803801377782105,6.803801377781616,0.8893612287341831,nan,nan
CON3-0,moderate,SAA,search_sampled,11,certified_feasible,1.0,144005.06877987625,201194.63613833927,nan,81239.69225419778,0.715750039582864,nan,nan,115913.38727665858,235368.6133329351,2.439372471996507,-0.8814635965206037,2.0305559078449185,0.9119934451184005,2.4393724719965055,4.107609264911939,1.3324988443856627,0.33249884438527055,0.9144906290992074,nan,nan
CON3-0,moderate,SAA,search_sampled,18,ambiguous,1.0,123537.18265710563,183508.611837865,nan,76112.43763387196,0.6731955597062343,nan,nan,123537.18265710573,211262.47082112508,2.710112423459689,-0.8842382853715628,1.710112423459687,0.7100442725286477,2.8564066460163904,4.156545342311952,0.03962898053951241,-0.9603710194609639,0.8977428150861804,nan,nan
CON3-0,moderate,SAA,search_sampled,18,ambiguous,1.0,123537.18265710563,183508.61183786503,nan,75489.4282380232,0.6731955597062342,nan,nan,123537.18265710573,211262.47082112508,2.710112423459689,-0.8842382853715627,1.710112423459687,0.7100442725286477,2.8564066460163895,4.156545342311949,0.039628980539510535,-0.9603710194609658,0.8977428150861804,nan,nan
CON3-0,moderate,SAA,search_sampled,11,certified_feasible,1.0,93220.94525999177,114471.81325482322,nan,58368.72486206422,0.8143571994659912,nan,nan,93220.94525999173,164475.14510759446,2.7643582635734467,-0.9235042863186198,1.764358263573448,0.9337973834392953,2.9910304687869975,5.113243175952699,8.165826833917905,7.165826833917394,0.8954796402356492,nan,nan
CON3-0,moderate,SAA,search_sampled,11,certified_feasible,1.0,93220.94525999177,114471.81325482322,nan,56173.31216621474,0.8143571994659912,nan,nan,93220.94525999171,164475.14510759444,2.7643582635734463,-0.9235042863186199,1.764358263573448,0.9337973834392951,2.991030468786997,5.113243175952704,8.165826833917905,7.165826833917394,0.8954796402356493,nan,nan
CON3-0,moderate,SAA,search_sampled,11,certified_feasible,1.0,139122.5271313625,195116.7571157099,nan,78530.32295825028,0.7130219320366155,nan,nan,113187.03399563984,227913.0182932108,2.4517959766988464,-0.8799652199000165,2.0135965246866565,0.891115497109555,2.451795976698844,4.081891411696656,1.5384381390911317,0.5384381390907286,0.9166910099351387,nan,nan
CON3-0,moderate,SAA,search_sampled,11,certified_feasible,1.0,139122.5271313625,195116.7571157099,nan,80721.40943903432,0.7130219320366155,nan,nan,113187.03399563984,227913.01829321077,2.451795976698846,-0.8799652199000166,2.013596524686656,0.8911154971095551,2.4517959766988446,4.081891411696658,1.4104175559864158,0.4104175559860108,0.9166910099351387,nan,nan
CON3-0,moderate,SAA,search_sampled,11,certified_feasible,1.0,139122.52713136253,195116.7571157099,nan,83816.12166511014,0.7130219320366156,nan,nan,113187.03399563984,227913.0182932108,2.4517959766988455,-0.8799652199000165,2.0135965246866565,0.8911154971095551,2.451795976698844,4.081891411696656,1.4104175559864156,0.4104175559860105,0.9166910099351387,nan,nan
